#-----------------------------------------------------------------------------
# Date d'extraction : 24/04/2025 - 12h17 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maîtrisées
#-----------------------------------------------------------------------------
# Période extraite : de 2006 à 2020
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : Température moyenne journalière (°C)
#     PN20MM : Nombre de jours de fortes précipitations (jour(s))
#     PQ90 : précipitations intenses (Q90) (mm)
#     PQ99 : précipitations extrêmes (Q99) (mm)
#     RR99 : nombre de jours de précipitations intenses (nombre de jours où on dépasse le Q99) (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
12324;47.6604;-2.0858;RCP2.6;2017;13.12;13;8.01;26.94;4;
12324;47.6604;-2.0858;RCP2.6;2018;12.08;10;9.4;23.94;4;
12324;47.6604;-2.0858;RCP2.6;2019;11.65;10;9.42;31.42;6;
12324;47.6604;-2.0858;RCP2.6;2020;11.84;8;7.37;24.2;4;
12456;47.6818;-3.262;RCP2.6;2006;11.93;5;5.04;23.68;5;
12456;47.6818;-3.262;RCP2.6;2007;12.62;7;6.43;24.22;7;
12456;47.6818;-3.262;RCP2.6;2008;12.14;3;9.09;19.12;3;
12456;47.6818;-3.262;RCP2.6;2009;12.96;4;5.93;18.83;3;
12456;47.6818;-3.262;RCP2.6;2010;12.52;9;7.31;23.94;8;
12456;47.6818;-3.262;RCP2.6;2011;12.62;1;6.57;18.21;0;
12456;47.6818;-3.262;RCP2.6;2012;13;3;6.93;17.6;3;
12456;47.6818;-3.262;RCP2.6;2013;12.97;3;7.27;16.72;2;
12456;47.6818;-3.262;RCP2.6;2014;12.81;5;5.91;22.55;5;
12456;47.6818;-3.262;RCP2.6;2015;12.95;3;5.75;19.33;1;
12456;47.6818;-3.262;RCP2.6;2016;13.16;8;7.61;23.48;6;
12456;47.6818;-3.262;RCP2.6;2017;13.43;5;6.59;22.73;5;
12456;47.6818;-3.262;RCP2.6;2018;12.36;9;8.22;25.22;9;
12456;47.6818;-3.262;RCP2.6;2019;12.08;7;7.67;25.43;6;
12456;47.6818;-3.262;RCP2.6;2020;12.16;7;6.11;25.93;7;
12458;47.6918;-3.0494;RCP2.6;2006;11.62;6;4.92;23.93;5;
12458;47.6918;-3.0494;RCP2.6;2007;12.35;8;6.28;25.01;5;
12458;47.6918;-3.0494;RCP2.6;2008;11.84;5;9.1;20.94;2;
12458;47.6918;-3.0494;RCP2.6;2009;12.75;5;7.46;20.57;2;
12458;47.6918;-3.0494;RCP2.6;2010;12.22;6;8.58;22.54;4;
12458;47.6918;-3.0494;RCP2.6;2011;12.35;4;7.63;19.87;2;
12458;47.6918;-3.0494;RCP2.6;2012;12.8;3;7.15;18.37;3;
12458;47.6918;-3.0494;RCP2.6;2013;12.75;1;7.11;18.64;0;
12458;47.6918;-3.0494;RCP2.6;2014;12.58;5;5.92;24.29;5;
12458;47.6918;-3.0494;RCP2.6;2015;12.81;5;6.16;20.75;0;
12458;47.6918;-3.0494;RCP2.6;2016;13.03;7;7.58;25.02;6;
12458;47.6918;-3.0494;RCP2.6;2017;13.23;4;7.34;20.56;4;
12458;47.6918;-3.0494;RCP2.6;2018;12.14;10;9.32;23.79;7;
12458;47.6918;-3.0494;RCP2.6;2019;11.8;8;8.93;25.51;5;
12458;47.6918;-3.0494;RCP2.6;2020;11.85;10;6.42;29.88;6;
12459;47.6967;-2.9431;RCP2.6;2006;11.47;4;5.2;20.36;3;
12459;47.6967;-2.9431;RCP2.6;2007;12.2;9;6.72;30.22;5;
12459;47.6967;-2.9431;RCP2.6;2008;11.67;8;10.66;22.41;2;
12459;47.6967;-2.9431;RCP2.6;2009;12.64;6;8.29;23.24;2;
12459;47.6967;-2.9431;RCP2.6;2010;12.04;10;9.17;30.79;6;
12459;47.6967;-2.9431;RCP2.6;2011;12.17;5;8.26;22.38;1;
12459;47.6967;-2.9431;RCP2.6;2012;12.63;6;8.09;24.97;4;
12459;47.6967;-2.9431;RCP2.6;2013;12.53;4;7.74;19.96;1;
12459;47.6967;-2.9431;RCP2.6;2014;12.46;6;5.94;28.29;5;
12459;47.6967;-2.9431;RCP2.6;2015;12.63;7;6.52;23.57;3;
12459;47.6967;-2.9431;RCP2.6;2016;12.83;8;8.73;31.94;7;
12459;47.6967;-2.9431;RCP2.6;2017;13;7;7.92;26.69;5;
12459;47.6967;-2.9431;RCP2.6;2018;11.93;10;9.98;29.14;6;
12459;47.6967;-2.9431;RCP2.6;2019;11.58;9;9.89;31.1;6;
12459;47.6967;-2.9431;RCP2.6;2020;11.67;11;6.74;32.47;6;
12460;47.7015;-2.8367;RCP2.6;2006;11.4;4;5.79;19.24;3;
12460;47.7015;-2.8367;RCP2.6;2007;12.16;9;7.09;26.84;5;
12460;47.7015;-2.8367;RCP2.6;2008;11.62;8;10.03;23.09;2;
12460;47.7015;-2.8367;RCP2.6;2009;12.64;7;8.2;23.31;3;
12460;47.7015;-2.8367;RCP2.6;2010;12.03;10;9.08;33.36;7;
12460;47.7015;-2.8367;RCP2.6;2011;12.13;6;7.31;20.23;0;
12460;47.7015;-2.8367;RCP2.6;2012;12.59;9;7.22;24.7;4;
12460;47.7015;-2.8367;RCP2.6;2013;12.48;4;8.25;20.13;1;
12460;47.7015;-2.8367;RCP2.6;2014;12.39;6;6.36;27.68;5;
12460;47.7015;-2.8367;RCP2.6;2015;12.57;8;6.46;23.57;3;
12460;47.7015;-2.8367;RCP2.6;2016;12.77;10;9.5;31.74;7;
12460;47.7015;-2.8367;RCP2.6;2017;12.94;8;7.37;26.49;5;
12460;47.7015;-2.8367;RCP2.6;2018;11.86;10;9.42;27.43;4;
12460;47.7015;-2.8367;RCP2.6;2019;11.5;11;9.86;34.69;7;
12460;47.7015;-2.8367;RCP2.6;2020;11.61;12;6.8;30.25;4;
12461;47.7062;-2.7304;RCP2.6;2006;11.13;4;5.88;19.57;3;
12461;47.7062;-2.7304;RCP2.6;2007;11.89;9;7.26;27.33;5;
12461;47.7062;-2.7304;RCP2.6;2008;11.33;8;10.2;23.51;2;
12461;47.7062;-2.7304;RCP2.6;2009;12.35;7;8.34;23.68;3;
12461;47.7062;-2.7304;RCP2.6;2010;11.76;10;9.24;33.97;7;
12461;47.7062;-2.7304;RCP2.6;2011;11.86;8;7.45;20.61;0;
12461;47.7062;-2.7304;RCP2.6;2012;12.31;9;7.35;25.13;4;
12461;47.7062;-2.7304;RCP2.6;2013;12.2;4;8.52;20.48;1;
12461;47.7062;-2.7304;RCP2.6;2014;12.1;6;6.44;28.18;5;
12461;47.7062;-2.7304;RCP2.6;2015;12.29;10;6.55;23.99;3;
12461;47.7062;-2.7304;RCP2.6;2016;12.49;12;9.09;32.21;7;
12461;47.7062;-2.7304;RCP2.6;2017;12.66;8;7.51;26.91;5;
12461;47.7062;-2.7304;RCP2.6;2018;11.57;11;9.86;27.84;4;
12461;47.7062;-2.7304;RCP2.6;2019;11.22;11;10.03;35.31;7;
12461;47.7062;-2.7304;RCP2.6;2020;11.33;12;6.87;30.73;4;
12462;47.7108;-2.624;RCP2.6;2006;10.92;4;6.2;19.8;3;
12462;47.7108;-2.624;RCP2.6;2007;11.66;9;7.32;28.65;5;
12462;47.7108;-2.624;RCP2.6;2008;11.08;10;10.11;24.77;3;
12462;47.7108;-2.624;RCP2.6;2009;12.14;4;8.56;20.75;2;
12462;47.7108;-2.624;RCP2.6;2010;11.56;10;9.88;36.48;7;
12462;47.7108;-2.624;RCP2.6;2011;11.65;6;7.76;21.01;0;
12462;47.7108;-2.624;RCP2.6;2012;12.06;8;7.18;24.93;4;
12462;47.7108;-2.624;RCP2.6;2013;11.95;3;7.11;19.5;2;
12462;47.7108;-2.624;RCP2.6;2014;11.85;6;6.37;29.56;5;
12462;47.7108;-2.624;RCP2.6;2015;12.05;10;6.43;23.52;2;
12462;47.7108;-2.624;RCP2.6;2016;12.23;13;9.02;33.12;8;
12462;47.7108;-2.624;RCP2.6;2017;12.44;8;8.12;29.64;5;
12462;47.7108;-2.624;RCP2.6;2018;11.32;10;10.35;26.78;4;
12462;47.7108;-2.624;RCP2.6;2019;10.98;11;9.38;35.46;9;
12462;47.7108;-2.624;RCP2.6;2020;11.13;10;7.46;28.02;5;
12463;47.7153;-2.5176;RCP2.6;2006;11.07;4;6.14;19.6;3;
12463;47.7153;-2.5176;RCP2.6;2007;11.81;8;7.25;28.36;5;
12463;47.7153;-2.5176;RCP2.6;2008;11.24;9;10.01;24.53;3;
12463;47.7153;-2.5176;RCP2.6;2009;12.29;4;8.39;20.54;2;
12463;47.7153;-2.5176;RCP2.6;2010;11.72;10;9.78;36.12;7;
12463;47.7153;-2.5176;RCP2.6;2011;11.8;6;7.69;20.82;0;
12463;47.7153;-2.5176;RCP2.6;2012;12.22;8;7.11;24.69;4;
12463;47.7153;-2.5176;RCP2.6;2013;12.11;3;7.04;19.3;2;
12463;47.7153;-2.5176;RCP2.6;2014;12.01;6;6.31;29.27;5;
12463;47.7153;-2.5176;RCP2.6;2015;12.21;9;6.36;23.29;2;
12463;47.7153;-2.5176;RCP2.6;2016;12.39;13;8.93;32.8;8;
12463;47.7153;-2.5176;RCP2.6;2017;12.6;8;8.04;29.35;5;
12463;47.7153;-2.5176;RCP2.6;2018;11.48;10;10.28;26.54;4;
12463;47.7153;-2.5176;RCP2.6;2019;11.14;11;9.28;35.1;9;
12463;47.7153;-2.5176;RCP2.6;2020;11.28;10;7.39;27.79;5;
12464;47.7197;-2.4111;RCP2.6;2006;11.2;3;5.72;17.94;3;
12464;47.7197;-2.4111;RCP2.6;2007;11.92;11;7.42;24.2;2;
12464;47.7197;-2.4111;RCP2.6;2008;11.39;8;9.38;23.78;3;
12464;47.7197;-2.4111;RCP2.6;2009;12.49;4;7.65;20.09;1;
12464;47.7197;-2.4111;RCP2.6;2010;11.89;7;9.62;28.27;5;
12464;47.7197;-2.4111;RCP2.6;2011;11.97;4;7.2;19.24;2;
12464;47.7197;-2.4111;RCP2.6;2012;12.35;5;6.98;21.13;3;
12464;47.7197;-2.4111;RCP2.6;2013;12.26;2;7.04;16.97;1;
12464;47.7197;-2.4111;RCP2.6;2014;12.09;6;5.94;25.55;4;
12464;47.7197;-2.4111;RCP2.6;2015;12.42;5;5.32;20.24;1;
12464;47.7197;-2.4111;RCP2.6;2016;12.51;10;8.25;27.13;6;
12464;47.7197;-2.4111;RCP2.6;2017;12.74;7;7.8;24.1;3;
12464;47.7197;-2.4111;RCP2.6;2018;11.62;8;9.67;25.16;4;
12464;47.7197;-2.4111;RCP2.6;2019;11.26;11;9.13;31.11;7;
12464;47.7197;-2.4111;RCP2.6;2020;11.44;8;7.35;25.98;4;
12465;47.7239;-2.3047;RCP2.6;2006;11.33;3;6.04;17.88;3;
12465;47.7239;-2.3047;RCP2.6;2007;12.04;9;7.28;25.46;5;
12465;47.7239;-2.3047;RCP2.6;2008;11.55;7;8.88;22.5;2;
12465;47.7239;-2.3047;RCP2.6;2009;12.66;6;7.29;21.13;1;
12465;47.7239;-2.3047;RCP2.6;2010;12.05;7;8.72;27.47;5;
12465;47.7239;-2.3047;RCP2.6;2011;12.13;3;7.15;19.68;3;
12465;47.7239;-2.3047;RCP2.6;2012;12.46;6;7.36;22.31;2;
12465;47.7239;-2.3047;RCP2.6;2013;12.4;2;7.43;16.37;2;
12465;47.7239;-2.3047;RCP2.6;2014;12.22;4;6.4;25.5;4;
12465;47.7239;-2.3047;RCP2.6;2015;12.56;3;5.35;18.18;1;
12465;47.7239;-2.3047;RCP2.6;2016;12.65;10;8.35;26.12;5;
12465;47.7239;-2.3047;RCP2.6;2017;12.88;9;7.51;22.59;3;
12465;47.7239;-2.3047;RCP2.6;2018;11.76;8;9.54;24.6;4;
12465;47.7239;-2.3047;RCP2.6;2019;11.42;12;9.23;30.69;8;
12465;47.7239;-2.3047;RCP2.6;2020;11.63;7;7.71;26.38;5;
12466;47.7281;-2.1983;RCP2.6;2006;11.47;3;5.99;17.72;3;
12466;47.7281;-2.1983;RCP2.6;2007;12.18;9;7.22;25.24;5;
12466;47.7281;-2.1983;RCP2.6;2008;11.69;7;9.1;22.29;2;
12466;47.7281;-2.1983;RCP2.6;2009;12.81;5;7.22;20.94;1;
12466;47.7281;-2.1983;RCP2.6;2010;12.2;7;8.65;27.22;5;
12466;47.7281;-2.1983;RCP2.6;2011;12.28;3;7.08;19.55;3;
12466;47.7281;-2.1983;RCP2.6;2012;12.61;6;7.29;22.1;2;
12466;47.7281;-2.1983;RCP2.6;2013;12.55;2;7.37;16.21;2;
12466;47.7281;-2.1983;RCP2.6;2014;12.37;4;6.33;25.28;4;
12466;47.7281;-2.1983;RCP2.6;2015;12.7;3;5.32;18.01;1;
12466;47.7281;-2.1983;RCP2.6;2016;12.79;10;8.44;25.89;5;
12466;47.7281;-2.1983;RCP2.6;2017;13.03;8;7.45;22.4;3;
12466;47.7281;-2.1983;RCP2.6;2018;11.92;8;9.52;24.38;4;
12466;47.7281;-2.1983;RCP2.6;2019;11.56;11;9.14;30.41;8;
12466;47.7281;-2.1983;RCP2.6;2020;11.78;6;7.64;26.17;5;
12467;47.7322;-2.0918;RCP2.6;2006;11.47;4;5.69;18.91;4;
12467;47.7322;-2.0918;RCP2.6;2007;12.18;4;5.84;19.96;4;
12467;47.7322;-2.0918;RCP2.6;2008;11.74;2;7.88;14.86;2;
12467;47.7322;-2.0918;RCP2.6;2009;12.85;2;6.33;18.51;2;
12467;47.7322;-2.0918;RCP2.6;2010;12.22;4;6.58;20.19;4;
12467;47.7322;-2.0918;RCP2.6;2011;12.27;3;5.78;14.41;3;
12467;47.7322;-2.0918;RCP2.6;2012;12.61;2;6.49;17.54;2;
12467;47.7322;-2.0918;RCP2.6;2013;12.59;2;6.28;15.82;2;
12467;47.7322;-2.0918;RCP2.6;2014;12.41;5;5.57;23.95;5;
12467;47.7322;-2.0918;RCP2.6;2015;12.71;1;5.38;14.16;1;
12467;47.7322;-2.0918;RCP2.6;2016;12.82;7;7.2;21.7;7;
12467;47.7322;-2.0918;RCP2.6;2017;13.07;6;6.58;22.48;5;
12467;47.7322;-2.0918;RCP2.6;2018;11.92;5;8.46;20.69;5;
12467;47.7322;-2.0918;RCP2.6;2019;11.55;7;7.87;23.86;7;
12467;47.7322;-2.0918;RCP2.6;2020;11.77;7;7.17;23.62;6;
12468;47.7363;-1.9853;RCP2.6;2006;11.4;3;5.33;18.13;3;
12468;47.7363;-1.9853;RCP2.6;2007;12.12;4;5.98;20.07;4;
12468;47.7363;-1.9853;RCP2.6;2008;11.69;1;8.29;15.51;1;
12468;47.7363;-1.9853;RCP2.6;2009;12.78;3;6.1;18.99;3;
12468;47.7363;-1.9853;RCP2.6;2010;12.13;5;7.24;21.4;5;
12468;47.7363;-1.9853;RCP2.6;2011;12.22;3;5.44;18.19;3;
12468;47.7363;-1.9853;RCP2.6;2012;12.57;1;6.17;17.46;1;
12468;47.7363;-1.9853;RCP2.6;2013;12.54;1;6.44;14.44;1;
12468;47.7363;-1.9853;RCP2.6;2014;12.37;6;5.21;26.53;6;
12468;47.7363;-1.9853;RCP2.6;2015;12.63;1;5.93;16.64;1;
12468;47.7363;-1.9853;RCP2.6;2016;12.82;4;7.09;19.46;4;
12468;47.7363;-1.9853;RCP2.6;2017;13.01;5;6.39;22.01;5;
12468;47.7363;-1.9853;RCP2.6;2018;11.91;5;7.74;20.65;4;
12468;47.7363;-1.9853;RCP2.6;2019;11.48;6;7.86;24.82;6;
12468;47.7363;-1.9853;RCP2.6;2020;11.69;7;6.92;24.14;7;
12469;47.7402;-1.8788;RCP2.6;2006;11.39;3;5.33;18.14;3;
12469;47.7402;-1.8788;RCP2.6;2007;12.11;4;5.99;20.08;4;
12469;47.7402;-1.8788;RCP2.6;2008;11.68;1;8.29;15.52;1;
12469;47.7402;-1.8788;RCP2.6;2009;12.78;3;6.1;18.99;3;
12469;47.7402;-1.8788;RCP2.6;2010;12.12;5;7.24;21.41;5;
12469;47.7402;-1.8788;RCP2.6;2011;12.21;3;5.45;18.2;3;
12469;47.7402;-1.8788;RCP2.6;2012;12.56;1;6.18;17.47;1;
12469;47.7402;-1.8788;RCP2.6;2013;12.53;1;6.44;14.44;1;
12469;47.7402;-1.8788;RCP2.6;2014;12.37;6;5.21;26.54;6;
12469;47.7402;-1.8788;RCP2.6;2015;12.63;1;5.94;16.65;1;
12469;47.7402;-1.8788;RCP2.6;2016;12.81;4;7.09;19.47;4;
12469;47.7402;-1.8788;RCP2.6;2017;13;5;6.39;22.02;5;
12469;47.7402;-1.8788;RCP2.6;2018;11.9;5;7.74;20.66;4;
12469;47.7402;-1.8788;RCP2.6;2019;11.47;6;7.87;24.83;6;
12469;47.7402;-1.8788;RCP2.6;2020;11.68;7;6.92;24.15;7;
12470;47.744;-1.7723;RCP2.6;2006;11.42;4;5.64;19.24;4;
12470;47.744;-1.7723;RCP2.6;2007;12.15;3;6.02;19.42;3;
12470;47.744;-1.7723;RCP2.6;2008;11.72;3;7.78;16.56;2;
12470;47.744;-1.7723;RCP2.6;2009;12.79;2;6.75;18.36;2;
12470;47.744;-1.7723;RCP2.6;2010;12.14;4;7.31;20.06;4;
12470;47.744;-1.7723;RCP2.6;2011;12.25;3;5.91;17.81;3;
12470;47.744;-1.7723;RCP2.6;2012;12.58;3;6.85;17.89;2;
12470;47.744;-1.7723;RCP2.6;2013;12.53;1;6.09;13.92;0;
12470;47.744;-1.7723;RCP2.6;2014;12.39;5;5.12;23.62;5;
12470;47.744;-1.7723;RCP2.6;2015;12.61;1;6.02;17.45;0;
12470;47.744;-1.7723;RCP2.6;2016;12.82;5;7.78;21.84;5;
12470;47.744;-1.7723;RCP2.6;2017;13.01;5;6.48;23.5;5;
12470;47.744;-1.7723;RCP2.6;2018;11.92;6;7.84;21.5;6;
12470;47.744;-1.7723;RCP2.6;2019;11.54;5;7.56;26.17;5;
12470;47.744;-1.7723;RCP2.6;2020;11.72;5;7.45;23.41;5;
12471;47.7477;-1.6657;RCP2.6;2006;11.38;4;6.31;20.27;4;
12471;47.7477;-1.6657;RCP2.6;2007;12.12;4;6.48;19.58;3;
12471;47.7477;-1.6657;RCP2.6;2008;11.71;5;7.28;20.88;4;
12471;47.7477;-1.6657;RCP2.6;2009;12.78;4;6.63;19.63;4;
12471;47.7477;-1.6657;RCP2.6;2010;12.13;4;7.51;20.03;4;
12471;47.7477;-1.6657;RCP2.6;2011;12.21;5;5.88;20.69;4;
12471;47.7477;-1.6657;RCP2.6;2012;12.58;3;6.8;18.6;3;
12471;47.7477;-1.6657;RCP2.6;2013;12.51;0;5.29;14.51;0;
12471;47.7477;-1.6657;RCP2.6;2014;12.33;3;5.34;18.22;3;
12471;47.7477;-1.6657;RCP2.6;2015;12.57;1;5.97;17.61;1;
12471;47.7477;-1.6657;RCP2.6;2016;12.83;4;7.4;19.83;4;
12471;47.7477;-1.6657;RCP2.6;2017;12.97;7;7.17;21.77;7;
12471;47.7477;-1.6657;RCP2.6;2018;11.9;6;7.91;22.4;6;
12471;47.7477;-1.6657;RCP2.6;2019;11.54;6;7.81;26.63;5;
12471;47.7477;-1.6657;RCP2.6;2020;11.73;5;8.15;21.45;5;
12597;47.7431;-3.4824;RCP2.6;2006;11.85;7;5.48;24.27;6;
12597;47.7431;-3.4824;RCP2.6;2007;12.53;9;6.53;27.45;7;
12597;47.7431;-3.4824;RCP2.6;2008;12.04;5;9.14;20.39;2;
12597;47.7431;-3.4824;RCP2.6;2009;12.85;5;7.22;20.18;3;
12597;47.7431;-3.4824;RCP2.6;2010;12.43;9;7.77;29.06;7;
12597;47.7431;-3.4824;RCP2.6;2011;12.52;3;7.28;19.35;3;
12597;47.7431;-3.4824;RCP2.6;2012;12.87;7;7.62;21.71;5;
12597;47.7431;-3.4824;RCP2.6;2013;12.84;3;7.89;17.32;3;
12597;47.7431;-3.4824;RCP2.6;2014;12.68;7;6.49;26.37;6;
12597;47.7431;-3.4824;RCP2.6;2015;12.83;7;5.95;22.3;6;
12597;47.7431;-3.4824;RCP2.6;2016;13.04;6;8.38;25.51;6;
12597;47.7431;-3.4824;RCP2.6;2017;13.3;4;6.45;20.26;4;
12597;47.7431;-3.4824;RCP2.6;2018;12.19;9;7.61;24.47;7;
12597;47.7431;-3.4824;RCP2.6;2019;11.96;7;8.23;26.18;6;
12597;47.7431;-3.4824;RCP2.6;2020;12.08;9;7.44;25.01;6;
12598;47.7484;-3.376;RCP2.6;2006;11.84;5;5.07;23.8;5;
12598;47.7484;-3.376;RCP2.6;2007;12.52;8;6.49;24.34;7;
12598;47.7484;-3.376;RCP2.6;2008;12.05;3;9.07;19.23;3;
12598;47.7484;-3.376;RCP2.6;2009;12.86;4;5.96;18.94;3;
12598;47.7484;-3.376;RCP2.6;2010;12.43;9;7.35;24.07;8;
12598;47.7484;-3.376;RCP2.6;2011;12.53;1;6.61;18.32;0;
12598;47.7484;-3.376;RCP2.6;2012;12.9;3;6.97;17.71;3;
12598;47.7484;-3.376;RCP2.6;2013;12.87;3;7.31;16.82;2;
12598;47.7484;-3.376;RCP2.6;2014;12.71;6;5.95;22.69;5;
12598;47.7484;-3.376;RCP2.6;2015;12.85;4;5.78;19.45;1;
12598;47.7484;-3.376;RCP2.6;2016;13.06;8;7.65;23.62;6;
12598;47.7484;-3.376;RCP2.6;2017;13.33;5;6.63;22.87;5;
12598;47.7484;-3.376;RCP2.6;2018;12.26;9;8.25;25.34;9;
12598;47.7484;-3.376;RCP2.6;2019;11.98;7;7.71;25.58;6;
12598;47.7484;-3.376;RCP2.6;2020;12.06;7;6.14;26.05;7;
12599;47.7536;-3.2696;RCP2.6;2006;11.79;5;5.08;23.85;5;
12599;47.7536;-3.2696;RCP2.6;2007;12.48;8;6.51;24.39;7;
12599;47.7536;-3.2696;RCP2.6;2008;12;4;9.09;19.29;3;
12599;47.7536;-3.2696;RCP2.6;2009;12.81;4;5.98;19;3;
12599;47.7536;-3.2696;RCP2.6;2010;12.38;10;7.37;24.14;8;
12599;47.7536;-3.2696;RCP2.6;2011;12.48;1;6.63;18.37;0;
12599;47.7536;-3.2696;RCP2.6;2012;12.85;3;6.99;17.76;3;
12599;47.7536;-3.2696;RCP2.6;2013;12.82;3;7.33;16.87;2;
12599;47.7536;-3.2696;RCP2.6;2014;12.67;6;5.97;22.75;5;
12599;47.7536;-3.2696;RCP2.6;2015;12.8;4;5.8;19.5;1;
12599;47.7536;-3.2696;RCP2.6;2016;13.01;8;7.67;23.69;6;
12599;47.7536;-3.2696;RCP2.6;2017;13.28;5;6.65;22.94;5;
12599;47.7536;-3.2696;RCP2.6;2018;12.21;9;8.28;25.4;9;
12599;47.7536;-3.2696;RCP2.6;2019;11.93;7;7.74;25.65;6;
12599;47.7536;-3.2696;RCP2.6;2020;12.01;7;6.16;26.11;7;
12600;47.7586;-3.1632;RCP2.6;2006;11.51;6;6.13;26.17;5;
12600;47.7586;-3.1632;RCP2.6;2007;12.31;9;7.85;31.18;7;
12600;47.7586;-3.1632;RCP2.6;2008;11.75;11;11.17;24.21;3;
12600;47.7586;-3.1632;RCP2.6;2009;12.73;6;8.41;24.13;2;
12600;47.7586;-3.1632;RCP2.6;2010;12.16;12;10;32.17;7;
12600;47.7586;-3.1632;RCP2.6;2011;12.24;8;8.91;22.65;2;
12600;47.7586;-3.1632;RCP2.6;2012;12.65;6;9.27;20.2;3;
12600;47.7586;-3.1632;RCP2.6;2013;12.64;5;9.26;21.11;1;
12600;47.7586;-3.1632;RCP2.6;2014;12.53;7;7.39;29.5;5;
12600;47.7586;-3.1632;RCP2.6;2015;12.72;8;7.21;22.33;2;
12600;47.7586;-3.1632;RCP2.6;2016;12.85;11;9.12;30.54;8;
12600;47.7586;-3.1632;RCP2.6;2017;13.07;8;8.84;26.07;4;
12600;47.7586;-3.1632;RCP2.6;2018;11.97;13;9.8;31.09;5;
12600;47.7586;-3.1632;RCP2.6;2019;11.67;8;9.73;32.3;7;
12600;47.7586;-3.1632;RCP2.6;2020;11.77;10;7.27;30.79;6;
12601;47.7636;-3.0567;RCP2.6;2006;11.25;6;6.23;26.58;5;
12601;47.7636;-3.0567;RCP2.6;2007;12.05;9;8;31.67;7;
12601;47.7636;-3.0567;RCP2.6;2008;11.49;12;11.34;24.66;4;
12601;47.7636;-3.0567;RCP2.6;2009;12.46;6;8.56;24.53;2;
12601;47.7636;-3.0567;RCP2.6;2010;11.9;12;10.32;32.64;7;
12601;47.7636;-3.0567;RCP2.6;2011;11.98;8;9.05;23.04;2;
12601;47.7636;-3.0567;RCP2.6;2012;12.38;6;9.47;20.54;3;
12601;47.7636;-3.0567;RCP2.6;2013;12.37;5;9.47;21.47;1;
12601;47.7636;-3.0567;RCP2.6;2014;12.25;8;7.52;29.99;5;
12601;47.7636;-3.0567;RCP2.6;2015;12.45;9;7.24;22.7;2;
12601;47.7636;-3.0567;RCP2.6;2016;12.57;11;9.27;31.1;8;
12601;47.7636;-3.0567;RCP2.6;2017;12.8;9;9.04;26.52;4;
12601;47.7636;-3.0567;RCP2.6;2018;11.7;13;10.02;31.47;5;
12601;47.7636;-3.0567;RCP2.6;2019;11.41;10;9.93;32.82;7;
12601;47.7636;-3.0567;RCP2.6;2020;11.5;10;7.37;31.14;6;
12602;47.7685;-2.9502;RCP2.6;2006;11.3;6;5.8;24.12;3;
12602;47.7685;-2.9502;RCP2.6;2007;12.04;9;7.55;32.41;6;
12602;47.7685;-2.9502;RCP2.6;2008;11.45;9;10.53;24.67;4;
12602;47.7685;-2.9502;RCP2.6;2009;12.46;6;7.96;27.65;4;
12602;47.7685;-2.9502;RCP2.6;2010;11.92;14;9.64;32.11;7;
12602;47.7685;-2.9502;RCP2.6;2011;12.01;8;7.57;21.7;2;
12602;47.7685;-2.9502;RCP2.6;2012;12.41;6;8.83;23.47;4;
12602;47.7685;-2.9502;RCP2.6;2013;12.35;5;8.58;21.84;2;
12602;47.7685;-2.9502;RCP2.6;2014;12.24;6;6.46;31.48;6;
12602;47.7685;-2.9502;RCP2.6;2015;12.44;9;6.4;22.4;2;
12602;47.7685;-2.9502;RCP2.6;2016;12.61;11;9.11;31.04;9;
12602;47.7685;-2.9502;RCP2.6;2017;12.81;10;7.46;27.06;4;
12602;47.7685;-2.9502;RCP2.6;2018;11.7;11;9.58;30.67;6;
12602;47.7685;-2.9502;RCP2.6;2019;11.37;8;9.55;35.25;7;
12602;47.7685;-2.9502;RCP2.6;2020;11.55;12;6.38;36.19;6;
12603;47.7733;-2.8437;RCP2.6;2006;11.08;5;5.55;20.8;3;
12603;47.7733;-2.8437;RCP2.6;2007;11.79;10;7.33;27.08;5;
12603;47.7733;-2.8437;RCP2.6;2008;11.26;11;10.59;26.48;3;
12603;47.7733;-2.8437;RCP2.6;2009;12.3;7;8.21;24.88;3;
12603;47.7733;-2.8437;RCP2.6;2010;11.74;13;10.14;31.08;7;
12603;47.7733;-2.8437;RCP2.6;2011;11.82;5;7.51;21.83;0;
12603;47.7733;-2.8437;RCP2.6;2012;12.2;6;7.47;27.32;5;
12603;47.7733;-2.8437;RCP2.6;2013;12.12;4;8.71;19.5;1;
12603;47.7733;-2.8437;RCP2.6;2014;11.99;6;6.57;30.32;5;
12603;47.7733;-2.8437;RCP2.6;2015;12.2;12;6.38;23.9;2;
12603;47.7733;-2.8437;RCP2.6;2016;12.42;14;9.31;30.94;7;
