#-----------------------------------------------------------------------------
# Date d'extraction : 24/04/2025 - 12h35 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     REF : référence
#-----------------------------------------------------------------------------
# Période extraite : de 1990 à 2005
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : Température moyenne journalière (°C)
#     PN20MM : Nombre de jours de fortes précipitations (jour(s))
#     PQ90 : précipitations intenses (Q90) (mm)
#     PQ99 : précipitations extrêmes (Q99) (mm)
#     RR99 : nombre de jours de précipitations intenses (nombre de jours où on dépasse le Q99) (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
14043;48.5342;-1.8345;REF;1994;11.11;2;6.18;16.63;2;
14043;48.5342;-1.8345;REF;1995;11.68;3;6.09;17.98;4;
14043;48.5342;-1.8345;REF;1996;11.84;4;6.6;19.13;5;
14043;48.5342;-1.8345;REF;1997;11.53;2;7.1;15.91;2;
14043;48.5342;-1.8345;REF;1998;11.73;1;7.1;14.3;2;
14043;48.5342;-1.8345;REF;1999;12.38;2;4.58;17.15;4;
14043;48.5342;-1.8345;REF;2000;12.36;5;7.73;21.36;7;
14043;48.5342;-1.8345;REF;2001;11.42;3;7.39;18.23;4;
14043;48.5342;-1.8345;REF;2002;11.63;0;6.44;13.73;0;
14043;48.5342;-1.8345;REF;2003;12.25;4;7.91;20.37;6;
14043;48.5342;-1.8345;REF;2004;12.41;1;6.34;17.34;3;
14043;48.5342;-1.8345;REF;2005;11.93;2;4.62;16.28;3;
14044;48.5379;-1.7264;REF;1990;11.91;0;8.63;17.05;3;
14044;48.5379;-1.7264;REF;1991;11.37;2;6.93;17.42;3;
14044;48.5379;-1.7264;REF;1992;11.19;6;7.5;20.6;6;
14044;48.5379;-1.7264;REF;1993;11.58;2;5.94;12.4;3;
14044;48.5379;-1.7264;REF;1994;11.03;2;6.2;16.69;2;
14044;48.5379;-1.7264;REF;1995;11.62;3;6.11;18.05;4;
14044;48.5379;-1.7264;REF;1996;11.78;4;6.63;19.19;5;
14044;48.5379;-1.7264;REF;1997;11.47;2;7.15;15.96;2;
14044;48.5379;-1.7264;REF;1998;11.67;1;7.13;14.35;2;
14044;48.5379;-1.7264;REF;1999;12.3;2;4.59;17.21;4;
14044;48.5379;-1.7264;REF;2000;12.29;6;7.77;21.46;7;
14044;48.5379;-1.7264;REF;2001;11.36;4;7.42;18.28;4;
14044;48.5379;-1.7264;REF;2002;11.58;0;6.47;13.79;0;
14044;48.5379;-1.7264;REF;2003;12.18;4;7.95;20.43;6;
14044;48.5379;-1.7264;REF;2004;12.34;1;6.34;17.4;3;
14044;48.5379;-1.7264;REF;2005;11.86;2;4.64;16.35;3;
14045;48.5416;-1.6182;REF;1990;11.71;1;9.04;17.37;2;
14045;48.5416;-1.6182;REF;1991;11.21;2;6.61;17.34;4;
14045;48.5416;-1.6182;REF;1992;11;4;7.29;19.82;6;
14045;48.5416;-1.6182;REF;1993;11.4;2;5.51;12.97;3;
14045;48.5416;-1.6182;REF;1994;10.84;2;6.68;16.02;3;
14045;48.5416;-1.6182;REF;1995;11.46;5;6.52;20.98;5;
14045;48.5416;-1.6182;REF;1996;11.61;4;6.22;20.25;6;
14045;48.5416;-1.6182;REF;1997;11.31;3;7.67;17.12;4;
14045;48.5416;-1.6182;REF;1998;11.47;1;6.99;13.1;2;
14045;48.5416;-1.6182;REF;1999;12.11;2;3.83;14.96;3;
14045;48.5416;-1.6182;REF;2000;12.14;7;7.05;21.1;8;
14045;48.5416;-1.6182;REF;2001;11.17;2;7.34;18.73;5;
14045;48.5416;-1.6182;REF;2002;11.39;1;6.54;14.39;1;
14045;48.5416;-1.6182;REF;2003;12.01;4;8.39;19.67;5;
14045;48.5416;-1.6182;REF;2004;12.17;1;6.8;16.63;2;
14045;48.5416;-1.6182;REF;2005;11.69;1;4.76;14.59;1;
14160;48.4733;-4.6491;REF;1990;11.81;7;9.54;21.21;5;
14160;48.4733;-4.6491;REF;1991;11.19;5;8.04;23.27;5;
14160;48.4733;-4.6491;REF;1992;10.97;6;10.05;24.75;6;
14160;48.4733;-4.6491;REF;1993;11.51;6;8.4;21.51;5;
14160;48.4733;-4.6491;REF;1994;10.74;2;7.55;16.15;2;
14160;48.4733;-4.6491;REF;1995;11.17;5;8.52;21.81;5;
14160;48.4733;-4.6491;REF;1996;11.58;4;8.4;21.9;4;
14160;48.4733;-4.6491;REF;1997;11.3;6;7.87;22.74;6;
14160;48.4733;-4.6491;REF;1998;11.57;1;7.3;15.73;0;
14160;48.4733;-4.6491;REF;1999;12.01;5;6.25;23;5;
14160;48.4733;-4.6491;REF;2000;12.17;5;7.7;20.76;4;
14160;48.4733;-4.6491;REF;2001;10.95;4;7.87;20.01;3;
14160;48.4733;-4.6491;REF;2002;11.35;3;7.76;19.15;3;
14160;48.4733;-4.6491;REF;2003;11.96;3;8.89;19.25;3;
14160;48.4733;-4.6491;REF;2004;12.01;6;8.16;24.66;5;
14160;48.4733;-4.6491;REF;2005;11.7;1;5.24;17.14;1;
14161;48.4796;-4.5414;REF;1990;11.87;8;10.51;24.05;5;
14161;48.4796;-4.5414;REF;1991;11.15;7;9.43;24.25;5;
14161;48.4796;-4.5414;REF;1992;10.97;9;10.78;25.27;5;
14161;48.4796;-4.5414;REF;1993;11.5;6;10.06;23.7;5;
14161;48.4796;-4.5414;REF;1994;10.73;2;9.15;18.01;0;
14161;48.4796;-4.5414;REF;1995;11.19;10;9.9;22.5;3;
14161;48.4796;-4.5414;REF;1996;11.59;9;9.58;21.71;4;
14161;48.4796;-4.5414;REF;1997;11.28;7;9.7;23.13;4;
14161;48.4796;-4.5414;REF;1998;11.59;3;8.38;17.68;1;
14161;48.4796;-4.5414;REF;1999;12.06;6;7.79;23.1;4;
14161;48.4796;-4.5414;REF;2000;12.23;7;9.01;23.41;4;
14161;48.4796;-4.5414;REF;2001;10.95;5;9.6;20.98;2;
14161;48.4796;-4.5414;REF;2002;11.39;5;9.31;22.37;4;
14161;48.4796;-4.5414;REF;2003;12;6;10;20.65;2;
14161;48.4796;-4.5414;REF;2004;12.08;6;10.17;29.06;6;
14161;48.4796;-4.5414;REF;2005;11.7;3;5.8;18.13;2;
14162;48.4858;-4.4336;REF;1990;11.83;7;10.33;23.81;5;
14162;48.4858;-4.4336;REF;1991;11.11;7;10.03;23.03;4;
14162;48.4858;-4.4336;REF;1992;10.96;9;10.79;27.86;6;
14162;48.4858;-4.4336;REF;1993;11.45;7;9.2;22.3;3;
14162;48.4858;-4.4336;REF;1994;10.72;2;9.05;18.17;0;
14162;48.4858;-4.4336;REF;1995;11.19;9;9.79;23.93;6;
14162;48.4858;-4.4336;REF;1996;11.58;7;8.64;21.41;3;
14162;48.4858;-4.4336;REF;1997;11.25;5;9.67;21.38;4;
14162;48.4858;-4.4336;REF;1998;11.51;3;8.94;17.12;1;
14162;48.4858;-4.4336;REF;1999;12.05;6;7.47;23.19;4;
14162;48.4858;-4.4336;REF;2000;12.18;7;8.72;28.17;5;
14162;48.4858;-4.4336;REF;2001;10.96;5;9.7;20.71;3;
14162;48.4858;-4.4336;REF;2002;11.36;6;9.56;22.3;4;
14162;48.4858;-4.4336;REF;2003;11.99;4;9.72;20.95;3;
14162;48.4858;-4.4336;REF;2004;12.05;8;10.68;29.4;6;
14162;48.4858;-4.4336;REF;2005;11.66;3;6.12;18.54;2;
14163;48.492;-4.3258;REF;1990;11.78;7;10.36;23.88;5;
14163;48.492;-4.3258;REF;1991;11.07;7;10;23.09;4;
14163;48.492;-4.3258;REF;1992;10.92;9;10.81;27.94;6;
14163;48.492;-4.3258;REF;1993;11.4;7;9.26;22.36;3;
14163;48.492;-4.3258;REF;1994;10.68;2;9.08;18.22;0;
14163;48.492;-4.3258;REF;1995;11.15;9;9.82;23.99;6;
14163;48.492;-4.3258;REF;1996;11.53;7;8.95;21.48;3;
14163;48.492;-4.3258;REF;1997;11.21;5;9.69;21.44;4;
14163;48.492;-4.3258;REF;1998;11.47;3;8.96;17.16;1;
14163;48.492;-4.3258;REF;1999;12.01;6;7.49;23.24;4;
14163;48.492;-4.3258;REF;2000;12.14;7;8.74;28.23;5;
14163;48.492;-4.3258;REF;2001;10.92;5;9.73;20.77;3;
14163;48.492;-4.3258;REF;2002;11.32;6;9.59;22.36;4;
14163;48.492;-4.3258;REF;2003;11.95;4;9.75;21.01;3;
14163;48.492;-4.3258;REF;2004;12.01;8;10.71;29.49;6;
14163;48.492;-4.3258;REF;2005;11.61;3;6.14;18.59;2;
14164;48.498;-4.218;REF;1990;11.75;5;10.75;22.42;4;
14164;48.498;-4.218;REF;1991;11.09;6;9.8;22.96;4;
14164;48.498;-4.218;REF;1992;10.96;9;10.77;26.48;7;
14164;48.498;-4.218;REF;1993;11.4;7;8.89;23.03;3;
14164;48.498;-4.218;REF;1994;10.69;3;8.44;19.28;0;
14164;48.498;-4.218;REF;1995;11.17;7;9.74;24.84;5;
14164;48.498;-4.218;REF;1996;11.53;8;8.91;24.57;5;
14164;48.498;-4.218;REF;1997;11.23;3;9.44;17.85;2;
14164;48.498;-4.218;REF;1998;11.46;5;8.59;20.63;2;
14164;48.498;-4.218;REF;1999;12.04;5;6.83;23.86;5;
14164;48.498;-4.218;REF;2000;12.14;8;9.21;30.75;8;
14164;48.498;-4.218;REF;2001;10.95;5;9.79;20.66;2;
14164;48.498;-4.218;REF;2002;11.31;8;10.34;21.91;2;
14164;48.498;-4.218;REF;2003;11.98;6;9.8;22.34;3;
14164;48.498;-4.218;REF;2004;11.98;10;9.96;27.06;6;
14164;48.498;-4.218;REF;2005;11.59;3;6.56;19.29;2;
14165;48.504;-4.1101;REF;1990;11.73;8;10.2;23.89;4;
14165;48.504;-4.1101;REF;1991;10.99;7;9.92;22.81;4;
14165;48.504;-4.1101;REF;1992;10.9;8;10.89;22.96;4;
14165;48.504;-4.1101;REF;1993;11.32;6;8.8;22.86;4;
14165;48.504;-4.1101;REF;1994;10.66;4;9.28;19.83;0;
14165;48.504;-4.1101;REF;1995;11.13;6;9.8;24.63;5;
14165;48.504;-4.1101;REF;1996;11.48;7;9.5;25.33;6;
14165;48.504;-4.1101;REF;1997;11.16;3;9.14;16.68;2;
14165;48.504;-4.1101;REF;1998;11.35;5;8.7;21.87;3;
14165;48.504;-4.1101;REF;1999;11.97;5;6.66;21.89;4;
14165;48.504;-4.1101;REF;2000;12.07;10;8.91;27.83;7;
14165;48.504;-4.1101;REF;2001;10.93;6;9.72;20.59;2;
14165;48.504;-4.1101;REF;2002;11.26;9;9.68;21.94;2;
14165;48.504;-4.1101;REF;2003;11.91;8;9.82;24.12;5;
14165;48.504;-4.1101;REF;2004;11.95;9;9.66;27.83;6;
14165;48.504;-4.1101;REF;2005;11.52;4;6.25;18.42;2;
14166;48.5098;-4.0022;REF;1990;11.58;8;10.7;23.13;4;
14166;48.5098;-4.0022;REF;1991;10.89;4;9.44;19.84;3;
14166;48.5098;-4.0022;REF;1992;10.78;9;11.27;24.41;5;
14166;48.5098;-4.0022;REF;1993;11.2;5;9.8;22.04;3;
14166;48.5098;-4.0022;REF;1994;10.55;4;8.94;20.23;1;
14166;48.5098;-4.0022;REF;1995;11.04;7;9.98;24.92;5;
14166;48.5098;-4.0022;REF;1996;11.35;9;9.11;26.22;5;
14166;48.5098;-4.0022;REF;1997;11.06;3;9.14;17.2;2;
14166;48.5098;-4.0022;REF;1998;11.25;4;8.74;21.12;4;
14166;48.5098;-4.0022;REF;1999;11.85;6;6.73;25.74;5;
14166;48.5098;-4.0022;REF;2000;11.97;9;8.75;25.5;5;
14166;48.5098;-4.0022;REF;2001;10.83;4;9.09;19.38;2;
14166;48.5098;-4.0022;REF;2002;11.13;11;10.12;23.71;5;
14166;48.5098;-4.0022;REF;2003;11.79;7;9.94;24.17;5;
14166;48.5098;-4.0022;REF;2004;11.83;12;9.95;27.4;6;
14166;48.5098;-4.0022;REF;2005;11.39;4;6.26;20.16;3;
14167;48.5155;-3.8943;REF;1990;11.47;6;10.35;22.57;3;
14167;48.5155;-3.8943;REF;1991;10.81;5;9.39;21.02;3;
14167;48.5155;-3.8943;REF;1992;10.68;11;11.07;25.09;6;
14167;48.5155;-3.8943;REF;1993;11.11;5;9.45;20.94;3;
14167;48.5155;-3.8943;REF;1994;10.49;4;8.7;19.81;1;
14167;48.5155;-3.8943;REF;1995;10.93;7;9.6;23.81;4;
14167;48.5155;-3.8943;REF;1996;11.28;10;9.2;27.37;5;
14167;48.5155;-3.8943;REF;1997;10.99;3;8.87;19.41;2;
14167;48.5155;-3.8943;REF;1998;11.18;5;8.86;23.13;4;
14167;48.5155;-3.8943;REF;1999;11.77;7;6.99;22.26;4;
14167;48.5155;-3.8943;REF;2000;11.89;8;8.94;26.77;5;
14167;48.5155;-3.8943;REF;2001;10.76;3;9.4;19.29;2;
14167;48.5155;-3.8943;REF;2002;11.02;11;10.09;23.53;5;
14167;48.5155;-3.8943;REF;2003;11.69;8;10.14;22.87;4;
14167;48.5155;-3.8943;REF;2004;11.74;11;9.71;28.33;9;
14167;48.5155;-3.8943;REF;2005;11.31;4;6.49;19.35;2;
14168;48.5212;-3.7864;REF;1990;11.4;6;10.42;22.66;3;
14168;48.5212;-3.7864;REF;1991;10.74;5;9.43;21.11;3;
14168;48.5212;-3.7864;REF;1992;10.62;11;11.11;25.19;6;
14168;48.5212;-3.7864;REF;1993;11.05;5;9.49;21.03;3;
14168;48.5212;-3.7864;REF;1994;10.43;4;8.73;19.89;1;
14168;48.5212;-3.7864;REF;1995;10.87;7;9.64;23.92;4;
14168;48.5212;-3.7864;REF;1996;11.21;10;9.24;27.49;5;
14168;48.5212;-3.7864;REF;1997;10.93;3;8.91;19.5;2;
14168;48.5212;-3.7864;REF;1998;11.12;5;8.89;23.23;4;
14168;48.5212;-3.7864;REF;1999;11.7;7;7.02;22.35;4;
14168;48.5212;-3.7864;REF;2000;11.82;8;8.98;26.85;5;
14168;48.5212;-3.7864;REF;2001;10.69;3;9.44;19.4;2;
14168;48.5212;-3.7864;REF;2002;10.96;12;10.26;23.62;5;
14168;48.5212;-3.7864;REF;2003;11.63;8;10.17;22.96;4;
14168;48.5212;-3.7864;REF;2004;11.67;11;9.75;28.44;9;
14168;48.5212;-3.7864;REF;2005;11.24;4;6.52;19.43;2;
14169;48.5267;-3.6785;REF;1990;11.14;8;11.06;24.64;5;
14169;48.5267;-3.6785;REF;1991;10.49;7;9.43;22.81;2;
14169;48.5267;-3.6785;REF;1992;10.38;11;11.08;28.5;8;
14169;48.5267;-3.6785;REF;1993;10.8;5;9.7;20.63;3;
14169;48.5267;-3.6785;REF;1994;10.2;6;8.52;20.88;1;
14169;48.5267;-3.6785;REF;1995;10.67;8;9.79;27.24;5;
14169;48.5267;-3.6785;REF;1996;10.95;10;8.95;27.21;6;
14169;48.5267;-3.6785;REF;1997;10.67;5;9.32;21.88;2;
14169;48.5267;-3.6785;REF;1998;10.86;6;9.19;21.24;3;
14169;48.5267;-3.6785;REF;1999;11.45;6;6.42;21.84;2;
14169;48.5267;-3.6785;REF;2000;11.59;10;9.88;29.65;5;
14169;48.5267;-3.6785;REF;2001;10.48;4;10.42;20.38;2;
14169;48.5267;-3.6785;REF;2002;10.72;12;11.15;26.32;7;
14169;48.5267;-3.6785;REF;2003;11.37;8;10.51;24.05;4;
14169;48.5267;-3.6785;REF;2004;11.44;12;9.58;29.61;8;
14169;48.5267;-3.6785;REF;2005;11.02;4;7.12;20.16;2;
14170;48.5322;-3.5705;REF;1990;10.78;12;11.93;27.24;6;
14170;48.5322;-3.5705;REF;1991;10.16;10;9.53;29.96;5;
14170;48.5322;-3.5705;REF;1992;10.02;9;11.53;28.22;5;
14170;48.5322;-3.5705;REF;1993;10.49;6;9.69;21.9;3;
14170;48.5322;-3.5705;REF;1994;9.91;6;10.14;21.25;0;
14170;48.5322;-3.5705;REF;1995;10.36;8;9.89;29.07;6;
14170;48.5322;-3.5705;REF;1996;10.64;13;9.42;29.56;5;
14170;48.5322;-3.5705;REF;1997;10.38;5;8.85;20.9;3;
14170;48.5322;-3.5705;REF;1998;10.53;5;9.73;21.19;3;
14170;48.5322;-3.5705;REF;1999;11.1;5;6.95;22.27;3;
14170;48.5322;-3.5705;REF;2000;11.27;9;9.29;25.71;4;
14170;48.5322;-3.5705;REF;2001;10.18;8;10.75;22.68;3;
14170;48.5322;-3.5705;REF;2002;10.41;13;11.01;27.24;5;
14170;48.5322;-3.5705;REF;2003;11.03;8;10.5;23.21;3;
14170;48.5322;-3.5705;REF;2004;11.16;12;10.25;31.92;8;
14170;48.5322;-3.5705;REF;2005;10.69;3;7.57;17.69;1;
14171;48.5375;-3.4625;REF;1990;10.98;7;10.13;22.88;5;
14171;48.5375;-3.4625;REF;1991;10.3;6;8.07;26.17;5;
14171;48.5375;-3.4625;REF;1992;10.15;6;9.88;25.4;6;
14171;48.5375;-3.4625;REF;1993;10.66;4;7.36;19.6;3;
14171;48.5375;-3.4625;REF;1994;10.03;1;7.02;17.68;1;
14171;48.5375;-3.4625;REF;1995;10.51;6;7.91;23.1;5;
14171;48.5375;-3.4625;REF;1996;10.84;7;7.75;26.27;6;
14171;48.5375;-3.4625;REF;1997;10.55;3;7.68;17.44;3;
14171;48.5375;-3.4625;REF;1998;10.7;3;7.99;18.64;2;
14171;48.5375;-3.4625;REF;1999;11.35;6;5.91;23.25;4;
14171;48.5375;-3.4625;REF;2000;11.53;5;8.43;22.25;4;
14171;48.5375;-3.4625;REF;2001;10.31;3;8.84;18.63;3;
14171;48.5375;-3.4625;REF;2002;10.58;6;8.66;23.09;5;
14171;48.5375;-3.4625;REF;2003;11.28;4;8.22;19.73;3;
14171;48.5375;-3.4625;REF;2004;11.34;8;8.65;26.2;7;
14171;48.5375;-3.4625;REF;2005;10.9;0;6.21;16.11;0;
14172;48.5428;-3.3545;REF;1990;10.92;8;9.93;22.99;7;
14172;48.5428;-3.3545;REF;1991;10.26;5;7.72;23.24;4;
14172;48.5428;-3.3545;REF;1992;10.08;5;10.48;24.85;5;
14172;48.5428;-3.3545;REF;1993;10.54;4;8.59;19.52;3;
14172;48.5428;-3.3545;REF;1994;9.94;1;7.12;16.39;1;
14172;48.5428;-3.3545;REF;1995;10.44;7;8.35;26.02;5;
14172;48.5428;-3.3545;REF;1996;10.74;10;7.31;26;6;
14172;48.5428;-3.3545;REF;1997;10.46;3;7.8;17.4;3;
14172;48.5428;-3.3545;REF;1998;10.64;3;8.34;19.56;2;
14172;48.5428;-3.3545;REF;1999;11.27;8;5.89;24.83;8;
14172;48.5428;-3.3545;REF;2000;11.44;4;8.13;21.84;4;
14172;48.5428;-3.3545;REF;2001;10.24;3;9.66;18.86;2;
14172;48.5428;-3.3545;REF;2002;10.51;6;8.42;23.94;5;
14172;48.5428;-3.3545;REF;2003;11.2;4;9.08;18.41;2;
14172;48.5428;-3.3545;REF;2004;11.27;8;8.05;26.43;8;
14172;48.5428;-3.3545;REF;2005;10.84;1;6.75;15.89;1;
14173;48.5479;-3.2465;REF;1990;10.85;8;9.76;23.08;7;
14173;48.5479;-3.2465;REF;1991;10.2;5;7.74;23.34;4;
14173;48.5479;-3.2465;REF;1992;10.02;6;10.52;24.93;5;
14173;48.5479;-3.2465;REF;1993;10.48;4;8.62;19.6;3;
14173;48.5479;-3.2465;REF;1994;9.88;1;7.15;16.46;1;
14173;48.5479;-3.2465;REF;1995;10.38;7;8.39;26.13;5;
14173;48.5479;-3.2465;REF;1996;10.67;10;7.25;26.02;6;
14173;48.5479;-3.2465;REF;1997;10.39;3;7.83;17.47;3;
14173;48.5479;-3.2465;REF;1998;10.57;3;8.32;19.6;2;
14173;48.5479;-3.2465;REF;1999;11.21;8;5.96;24.93;8;
14173;48.5479;-3.2465;REF;2000;11.38;4;8.17;21.93;4;
14173;48.5479;-3.2465;REF;2001;10.17;3;9.7;18.91;2;
14173;48.5479;-3.2465;REF;2002;10.45;6;8.45;24.01;5;
14173;48.5479;-3.2465;REF;2003;11.13;4;9.12;18.48;2;
14173;48.5479;-3.2465;REF;2004;11.21;8;8.05;26.53;8;
14173;48.5479;-3.2465;REF;2005;10.78;1;6.78;15.95;1;
14174;48.553;-3.1384;REF;1990;11.4;6;9.4;24.29;6;
14174;48.553;-3.1384;REF;1991;10.73;5;7.83;23.57;5;
14174;48.553;-3.1384;REF;1992;10.54;6;10.21;22.27;5;
14174;48.553;-3.1384;REF;1993;10.95;3;8.2;17.97;2;
14174;48.553;-3.1384;REF;1994;10.41;1;7.67;14.62;1;
14174;48.553;-3.1384;REF;1995;10.9;5;7.72;22.41;5;
14174;48.553;-3.1384;REF;1996;11.14;9;7.27;24.36;6;
14174;48.553;-3.1384;REF;1997;10.9;3;7.59;17.91;2;
14174;48.553;-3.1384;REF;1998;11.08;5;8.11;20.22;2;
14174;48.553;-3.1384;REF;1999;11.75;6;5.48;24.51;6;
14174;48.553;-3.1384;REF;2000;11.89;4;7.74;20.15;4;
14174;48.553;-3.1384;REF;2001;10.69;3;9.61;19.73;3;
14174;48.553;-3.1384;REF;2002;10.97;5;8.57;25.06;5;
14174;48.553;-3.1384;REF;2003;11.64;2;8.59;18.16;2;
14174;48.553;-3.1384;REF;2004;11.74;7;7.56;25.67;7;
14174;48.553;-3.1384;REF;2005;11.3;1;6.3;13.97;1;
14175;48.558;-3.0303;REF;1990;11.31;7;9.28;26.25;6;
14175;48.558;-3.0303;REF;1991;10.7;6;8.37;24.58;5;
14175;48.558;-3.0303;REF;1992;10.49;6;10.2;21.67;5;
14175;48.558;-3.0303;REF;1993;10.85;3;8.73;18.65;3;
14175;48.558;-3.0303;REF;1994;10.36;0;8.18;13.51;0;
14175;48.558;-3.0303;REF;1995;10.87;4;7.51;21.21;4;
14175;48.558;-3.0303;REF;1996;11.07;9;7.9;30.55;7;
14175;48.558;-3.0303;REF;1997;10.83;2;7.83;18.99;2;
14175;48.558;-3.0303;REF;1998;10.99;4;8;19.95;3;
14175;48.558;-3.0303;REF;1999;11.74;6;5.43;21.38;4;
14175;48.558;-3.0303;REF;2000;11.84;5;8.33;25.68;5;
14175;48.558;-3.0303;REF;2001;10.63;7;9.29;23.54;5;
14175;48.558;-3.0303;REF;2002;10.96;5;9.36;23.06;5;
14175;48.558;-3.0303;REF;2003;11.56;2;8.63;18.64;1;
14175;48.558;-3.0303;REF;2004;11.7;6;8.05;23.85;5;
14175;48.558;-3.0303;REF;2005;11.23;1;6.53;15.08;1;
14176;48.5628;-2.9222;REF;1990;11.46;5;7.63;21.73;5;
14176;48.5628;-2.9222;REF;1991;10.9;6;6.87;22.31;6;
14176;48.5628;-2.9222;REF;1992;10.71;5;8.72;21.82;5;
14176;48.5628;-2.9222;REF;1993;11.03;1;6.9;15.27;1;
14176;48.5628;-2.9222;REF;1994;10.61;0;5.97;11.78;0;
14176;48.5628;-2.9222;REF;1995;11.07;4;6.16;18.43;4;
14176;48.5628;-2.9222;REF;1996;11.25;7;6.23;24.61;7;
14176;48.5628;-2.9222;REF;1997;11;2;6.01;16.9;3;
14176;48.5628;-2.9222;REF;1998;11.15;2;6.74;15.9;3;
14176;48.5628;-2.9222;REF;1999;11.87;2;4.81;18.74;4;
14176;48.5628;-2.9222;REF;2000;11.95;6;6.32;23.43;7;
14176;48.5628;-2.9222;REF;2001;10.83;4;7.88;19.59;6;
14176;48.5628;-2.9222;REF;2002;11.09;3;7.39;18.87;5;
14176;48.5628;-2.9222;REF;2003;11.75;2;6.75;16.81;2;
14176;48.5628;-2.9222;REF;2004;11.79;4;6.21;19.95;6;
14176;48.5628;-2.9222;REF;2005;11.38;1;5.33;14.6;1;
14177;48.5676;-2.8141;REF;1990;11.65;3;7.74;16.66;3;
14177;48.5676;-2.8141;REF;1991;11.11;5;6.67;21.24;6;
14177;48.5676;-2.8141;REF;1992;10.92;8;8.35;21.3;9;
14177;48.5676;-2.8141;REF;1993;11.26;2;6.91;16.34;3;
14177;48.5676;-2.8141;REF;1994;10.78;0;6.05;12.44;0;
14177;48.5676;-2.8141;REF;1995;11.24;3;5.92;17.49;3;
14177;48.5676;-2.8141;REF;1996;11.48;6;6.55;25.38;7;
14177;48.5676;-2.8141;REF;1997;11.24;2;5.95;16.46;3;
14177;48.5676;-2.8141;REF;1998;11.39;2;6.18;15.99;2;
14177;48.5676;-2.8141;REF;1999;12.08;3;4.72;14.67;3;
14177;48.5676;-2.8141;REF;2000;12.16;7;6.25;23.02;8;
14177;48.5676;-2.8141;REF;2001;11.06;2;7.54;18.6;4;
14177;48.5676;-2.8141;REF;2002;11.24;4;6.93;18.98;4;
14177;48.5676;-2.8141;REF;2003;11.97;2;6.81;16.57;3;
14177;48.5676;-2.8141;REF;2004;11.94;5;6.64;20.18;5;
14177;48.5676;-2.8141;REF;2005;11.64;2;4.94;14.87;2;
14180;48.5813;-2.4897;REF;1990;11.49;0;6.58;14.94;2;
14180;48.5813;-2.4897;REF;1991;10.97;3;6.69;17.2;4;
14180;48.5813;-2.4897;REF;1992;10.7;6;7.5;25.77;7;
14180;48.5813;-2.4897;REF;1993;11.1;1;5.85;15.14;2;
14180;48.5813;-2.4897;REF;1994;10.6;3;4.59;15.22;3;
14180;48.5813;-2.4897;REF;1995;11.15;4;5.83;20.09;6;
14180;48.5813;-2.4897;REF;1996;11.28;5;6.55;21.19;6;
14180;48.5813;-2.4897;REF;1997;11.04;2;6.2;15.74;3;
14180;48.5813;-2.4897;REF;1998;11.29;3;6.09;14.57;3;
14180;48.5813;-2.4897;REF;1999;11.87;5;3.66;20.68;5;
14180;48.5813;-2.4897;REF;2000;11.98;6;7.25;21.14;7;
14180;48.5813;-2.4897;REF;2001;10.85;1;6.45;16.03;3;
14180;48.5813;-2.4897;REF;2002;11.11;2;6.23;15.82;2;
14180;48.5813;-2.4897;REF;2003;11.81;2;6.67;16.15;4;
14180;48.5813;-2.4897;REF;2004;11.8;2;5.98;17.29;3;
14180;48.5813;-2.4897;REF;2005;11.5;0;4.49;13.2;1;
14181;48.5856;-2.3815;REF;1990;11.69;0;6.91;15.77;1;
14181;48.5856;-2.3815;REF;1991;11.14;2;6.67;17.3;3;
14181;48.5856;-2.3815;REF;1992;10.86;5;6.95;26.73;7;
14181;48.5856;-2.3815;REF;1993;11.27;1;5.58;16.2;3;
14181;48.5856;-2.3815;REF;1994;10.74;3;4.8;16.49;3;
14181;48.5856;-2.3815;REF;1995;11.34;4;6.14;18.82;5;
14181;48.5856;-2.3815;REF;1996;11.5;4;6.09;19.32;6;
14181;48.5856;-2.3815;REF;1997;11.21;1;6.29;15.47;2;
14181;48.5856;-2.3815;REF;1998;11.46;2;6.49;15.38;4;
14181;48.5856;-2.3815;REF;1999;12.09;4;3.94;19.92;5;
14181;48.5856;-2.3815;REF;2000;12.17;6;6.98;25.57;7;
14181;48.5856;-2.3815;REF;2001;11.02;2;6.6;16.98;4;
14181;48.5856;-2.3815;REF;2002;11.28;2;5.93;16.2;4;
14181;48.5856;-2.3815;REF;2003;11.98;3;6.17;14.79;3;
14181;48.5856;-2.3815;REF;2004;12.01;2;6.25;16.86;2;
14181;48.5856;-2.3815;REF;2005;11.68;0;4.41;13.19;2;
14182;48.5899;-2.2733;REF;1990;11.75;0;6.89;15.71;1;
14182;48.5899;-2.2733;REF;1991;11.2;2;6.64;17.23;3;
14182;48.5899;-2.2733;REF;1992;10.92;5;6.93;26.65;7;
14182;48.5899;-2.2733;REF;1993;11.33;1;5.56;16.14;3;
